network_id node_id idk1 idk2
1443 228990 8 0
1444 1126695 35 0
1445 16038 1 0
1446 1140476 70 0
1447 31230 19 0
1448 1134151 54 0
1449 2078 37 0
1450 605993 13 0
1451 3460 29 0
1452 23132 15 0
1453 81329 15 0
1454 14514 60 0
1455 4432 5 0
1456 645452 9 0
1457 302820 62 0
1458 1109876 46 0
1459 1116417 40 0
1460 43435 52 0
1461 26597 54 0
1462 1130266 30 0
1463 1153994 31 0
1464 1124340 60 0
1465 663984 7 0
1466 206578 14 0
1467 1119963 1 0
1468 1107967 65 0
1469 663195 58 0
1470 737204 8 0
1471 582511 12 0
1472 1120084 8 0
1473 941 6 0
1474 1152542 61 0
1475 18412 55 0
1476 656605 27 0
1477 247384 28 0
1478 1104596 14 0
1479 143676 8 0
1480 33300 14 0
1481 9075 53 0
1482 63272 14 0
1483 1068989 28 0
1484 31216 1 0
1485 1122560 24 0
1486 843395 34 0
1487 629393 14 0
1488 1138675 13 0
1489 1131184 8 0
1490 1124179 35 0
1491 792237 55 0
1492 608292 8 0
1493 99728 3 0
1494 186986 56 0
1495 1153546 17 0
1496 18711 24 0
1497 20340 60 0
1498 1101196 14 0
1499 976284 12 0
1500 1105946 51 0
1501 31043 8 0
1502 1141051 70 0
1503 1126080 64 0
1504 67083 18 0
1505 1618 60 0
1506 1128192 13 0
1507 82920 7 0
1508 52515 9 0
1509 608525 60 0
1510 4858 15 0
1511 7356 17 0
1512 1105204 44 0
1513 2091 36 0
1514 504346 36 0
1515 425799 68 0
1516 754326 62 0
1517 1124271 51 0
1518 1153908 7 0
1519 1407 64 0
1520 841322 58 0
1521 1136807 46 0
1522 11219 1 0
1523 268298 60 0
1524 15480 14 0
1525 1125710 1 0
1526 1128408 6 0
1527 46721 1 0
1528 1139098 51 0
1529 1103887 48 0
1530 1127257 67 0
1531 36937 25 0
1532 69208 60 0
1533 216840 53 0
1534 47582 70 0
1535 1105586 70 0
1536 20101 26 0
1537 750772 46 0
1538 37894 8 0
1539 53796 68 0
1540 1154203 63 0
1541 28491 10 0
1542 1152701 25 0
1543 162895 25 0
1544 571354 14 0
1545 1135470 19 0
1546 1111625 60 0
1547 392718 16 0
1548 1152097 17 0
1549 10590 18 0
1550 1153126 61 0
1551 655284 2 0
1552 680141 41 0
1553 691979 24 0
1554 1115886 10 0
1555 341188 10 0
1556 481683 24 0
1557 270197 55 0
1558 114 10 0
1559 1153363 70 0
1560 1137150 46 0
1561 905035 47 0
1562 750935 22 0
1563 1109723 18 0
1564 88902 34 0
1565 154584 61 0
1566 1152511 18 0
1567 809589 4 0
1568 365294 10 0
1569 41458 17 0
1570 987197 12 0
1571 334908 46 0
1572 1106461 59 0
1573 1103586 16 0
1574 76881 46 0
1575 334153 12 0
1576 38561 9 0
1577 1138331 35 0
1578 58177 46 0
1579 1138936 35 0
1580 675756 8 0
1581 288035 11 0
1582 1140023 64 0
1583 827884 26 0
1584 1111186 8 0
1585 616295 66 0
1586 1124031 54 0
1587 1107424 4 0
1588 1153688 5 0
1589 1152453 47 0
1590 410948 33 0
1591 345955 66 0
1592 219116 8 0
1593 1152652 55 0
1594 1137152 45 0
1595 412492 68 0
1596 78920 29 0
1597 546118 19 0
1598 5871 18 0
1599 187656 34 0
1600 317505 19 0
1601 1132663 62 0
1602 248119 12 0
1603 1297 56 0
1604 9362 58 0
1605 1130278 67 0
1606 1118143 66 0
1607 323436 36 0
1608 1154786 20 0
1609 847846 69 0
1610 190697 7 0
1611 1153547 56 0
1612 1105008 8 0
1613 860697 68 0
1614 1135413 16 0
1615 4749 60 0
1616 1103603 8 0
1617 568045 11 0
1618 213198 1 0
1619 96122 55 0
1620 667512 47 0
1621 121344 60 0
1622 215344 18 0
1623 49327 1 0
1624 35300 54 0
1625 141174 44 0
1626 1113919 15 0
1627 73295 53 0
1628 297580 15 0
1629 304246 66 0
1630 502574 6 0
1631 1124445 12 0
1632 761024 55 0
1633 703336 41 0
1634 27249 12 0
1635 55464 15 0
1636 296015 59 0
1637 1132573 40 0
1638 1127229 64 0
1639 102406 12 0
1640 1122940 19 0
1641 1135958 26 0
1642 50807 7 0
1643 250810 18 0
1644 1008433 18 0
1645 150419 64 0
1646 1130900 14 0
1647 1125178 17 0
1648 48722 18 0
1649 193918 8 0
1650 1152205 60 0
1651 403064 63 0
1652 1153663 46 0
1653 26935 15 0
1654 601001 30 0
1655 1109759 61 0
1656 1139333 58 0
1657 2947 32 0
1658 12677 62 0
1659 408568 12 0
1660 76530 17 0
1661 1152274 64 0
1662 1139539 21 0
1663 298769 1 0
1664 547281 13 0
1665 78706 20 0
1666 1115167 19 0
1667 1120639 36 0
1668 1124610 62 0
1669 1153055 62 0
1670 31335 18 0
1671 1152196 44 0
1672 54770 58 0
1673 1153745 26 0
1674 1126935 12 0
1675 1138105 62 0
1676 1152633 9 0
1677 1135788 65 0
1678 20098 26 0
1679 649317 15 0
1680 846588 58 0
1681 335446 70 0
1682 459216 7 0
1683 428610 8 0
1684 8279 24 0
1685 72151 4 0
1686 1136282 61 0
1687 1110742 30 0
1688 1123127 41 0
1689 18854 48 0
1690 427455 41 0
1691 1121951 30 0
1692 800267 18 0
1693 777239 20 0
1694 18313 64 0
1695 74373 60 0
1696 350373 12 0
1697 623356 1 0
1698 790675 12 0
1699 1116710 66 0
1700 265125 37 0
1701 523389 9 0
1702 20833 6 0
1703 1130480 37 0
1704 65558 58 0
1705 1138180 14 0
1706 58865 9 0
1707 36699 62 0
1708 1153227 58 0
1709 532417 24 0
1710 132344 55 0
1711 1138041 21 0
1712 45606 8 0
1713 1127317 21 0
1714 747305 15 0
1715 742771 16 0
1716 704082 18 0
1717 1123079 62 0
1718 148043 35 0
1719 1127510 12 0
1720 804691 36 0
1721 360356 11 0
1722 1800 29 0
1723 10870 2 0
1724 2696 8 0
1725 240791 7 0
1726 688151 62 0
1727 525049 64 0
1728 34620 36 0
1729 743901 19 0
1730 74460 70 0
1731 507173 51 0
1732 1119594 55 0
1733 633843 12 0
1734 57128 1 0
1735 1152482 61 0
1736 722396 33 0
1737 1140698 32 0
1738 1137333 46 0
1739 226592 40 0
1740 698329 67 0
1741 5395 60 0
1742 27972 41 0
1743 158633 6 0
1744 151822 17 0
1745 1118096 65 0
1746 819162 25 0
1747 1136449 8 0
1748 151249 40 0
1749 214667 17 0
1750 243264 13 0
1751 1125387 12 0
1752 934590 48 0
1753 254629 65 0
1754 912117 35 0
1755 187680 18 0
1756 1014700 58 0
1757 735172 19 0
1758 75793 14 0
1759 44169 59 0
1760 1128921 68 0
1761 325127 46 0
1762 123556 8 0
1763 14785 55 0
1764 1153945 7 0
1765 1128402 13 0
1766 1136330 46 0
1767 85067 18 0
1768 757392 18 0
1769 592973 7 0
1770 1153693 19 0
1771 2884 62 0
1772 1132948 8 0
1773 1140837 30 0
1774 1110884 60 0
1775 705899 48 0
1776 1102920 18 0
1777 626987 36 0
1778 709453 44 0
1779 100166 16 0
1780 192231 8 0
1781 810140 12 0
1782 1111139 66 0
1783 111826 63 0
1784 71615 14 0
1785 98334 67 0
1786 967204 54 0
1787 837566 35 0
1788 466170 8 0
1789 261333 41 0
1790 238010 29 0
1791 11337 12 0
1792 132528 58 0
1793 1131686 53 0
1794 51738 61 0
1795 1153177 18 0
1796 122037 48 0
1797 1122728 11 0
1798 5856 18 0
1799 1152327 68 0
1800 869448 17 0
1801 642920 8 0
1802 7019 18 0
1803 602563 1 0
1804 1128756 14 0
1805 42797 30 0
1806 1109830 8 0
1807 162688 9 0
1808 110439 15 0
1809 23536 51 0
1810 89067 1 0
1811 1106046 4 0
1812 823265 18 0
1813 1129573 7 0
1814 1154420 20 0
1815 385095 15 0
1816 19826 53 0
1817 1108389 9 0
1818 1153900 7 0
1819 33823 8 0
1820 197033 46 0
1821 1109180 2 0
1822 1131987 46 0
1823 1117089 10 0
1824 1132399 20 0
1825 1126542 5 0
1826 848328 62 0
1827 837 4 0
1828 197606 19 0
1829 104309 31 0
1830 18223 30 0
1831 186797 23 0
1832 60462 11 0
1833 1122096 17 0
1834 1116608 47 0
1835 31863 9 0
1836 1112826 64 0
1837 1114953 4 0
1838 51934 8 0
1839 1154017 37 0
1840 200918 17 0
1841 45537 8 0
1842 243729 44 0
1843 88332 17 0
1844 1154372 9 0
1845 694838 56 0
1846 37553 56 0
1847 204138 17 0
1848 129291 16 0
1849 8728 61 0
1850 444693 66 0
1851 669230 47 0
1852 1129369 7 0
1853 25941 68 0
1854 12169 12 0
1855 144375 48 0
1856 855222 69 0
1857 58269 60 0
1858 31353 8 0
1859 1415 62 0
1860 1154342 46 0
1861 71272 24 0
1862 1112647 15 0
1863 1135942 41 0
1864 367312 8 0
1865 27589 44 0
1866 1108016 36 0
1867 141324 7 0
1868 347143 19 0
1869 615511 58 0
1870 927483 5 0
1871 4473 60 0
1872 76730 34 0
1873 115474 63 0
1874 11467 60 0
1875 45674 62 0
1876 742587 13 0
1877 1130620 14 0
1878 118239 15 0
1879 196823 64 0
1880 13250 54 0
1881 4829 1 0
1882 186527 60 0
1883 65956 36 0
1884 223275 13 0
1885 41869 67 0
1886 1141553 68 0
1887 1129313 2 0
1888 1107106 63 0
1889 1116827 13 0
1890 138149 67 0
1891 185058 64 0
1892 599574 15 0
1893 26065 61 0
1894 258419 67 0
1895 67584 9 0
1896 1153940 7 0
1897 62929 24 0
1898 1137314 46 0
1899 1120425 2 0
1900 1123093 11 0
1901 1138483 19 0
1902 222481 61 0
1903 641976 8 0
1904 132089 55 0
1905 1154659 33 0
1906 102939 8 0
1907 1154529 55 0
1908 610137 18 0
1909 62326 15 0
1910 1154350 49 0
1911 1154754 7 0
1912 86432 67 0
1913 1138043 12 0
1914 1139197 14 0
1915 76261 51 0
1916 93426 69 0
1917 29949 66 0
1918 1115213 8 0
1919 1139867 31 0
1920 693712 15 0
1921 1154281 8 0
1922 1122963 8 0
1923 114971 18 0
1924 1103676 8 0
1925 1113180 23 0
1926 1107656 8 0
1927 8179 22 0
1928 1117513 15 0
1929 1153226 9 0
1930 576331 41 0
1931 1132968 8 0
1932 198431 15 0
1933 181846 14 0
1934 1130715 35 0
1935 102445 58 0
1936 2202 36 0
1937 39751 24 0
1938 71026 18 0
1939 215565 14 0
1940 1112993 33 0
1941 1152923 62 0
1942 905678 46 0
1943 28350 10 0
1944 148619 15 0
1945 85156 70 0
1946 1103305 62 0
1947 301368 61 0
1948 1129372 16 0
1949 38921 55 0
1950 572596 46 0
1951 1107408 56 0
1952 75969 11 0
1953 132729 53 0
1954 1152464 61 0
1955 1126669 18 0
1956 1152087 1 0
1957 11868 58 0
1958 1124902 54 0
1959 1124555 60 0
1960 1131647 8 0
1961 1119718 4 0
1962 862155 36 0
1963 181487 53 0
1964 613055 35 0
1965 92660 63 0
1966 1131359 7 0
1967 1154621 36 0
1968 36824 60 0
1969 1133322 1 0
1970 48679 70 0
1971 18554 17 0
1972 800821 32 0
1973 768439 68 0
1974 1113895 46 0
1975 1133037 8 0
1976 1153116 41 0
1977 692567 23 0
1978 1134688 61 0
1979 650814 7 0
1980 720044 44 0
1981 91410 70 0
1982 882885 15 0
1983 1121282 53 0
1984 32650 3 0
1985 8727 15 0
1986 237144 1 0
1987 1152586 37 0
1988 169519 61 0
1989 612649 24 0
1990 62495 62 0
1991 94590 54 0
1992 1104370 17 0
1993 713339 66 0
1994 1122354 33 0
1995 203802 22 0
1996 899234 42 0
1997 93982 44 0
1998 1106547 10 0
1999 1107701 7 0
2000 1126438 46 0
2001 315789 7 0
2002 772598 46 0
2003 1154996 48 0
2004 1110566 42 0
2005 1104331 47 0
2006 139775 62 0
2007 1128487 14 0
2008 1152083 35 0
2009 889814 37 0
2010 543469 46 0
2011 1107584 8 0
2012 3377 18 0
2013 9365 45 0
2014 1153593 18 0
2015 536982 20 0
2016 77515 12 0
2017 1140368 16 0
2018 78909 29 0
2019 1153696 17 0
2020 11867 62 0
2021 1108373 62 0
2022 1105811 42 0
2023 828879 58 0
2024 1140313 16 0
2025 294035 37 0
2026 3683 31 0
2027 1128475 53 0
2028 624093 37 0
2029 1133905 18 0
2030 193468 16 0
2031 1107405 18 0
2032 1110508 70 0
2033 869913 48 0
2034 521840 52 0
2035 14700 62 0
2036 26739 29 0
2037 712362 62 0
2038 293149 22 0
2039 73707 68 0
2040 86359 10 0
2041 1137565 14 0
2042 1120713 6 0
2043 79230 67 0
2044 911159 4 0
2045 1123559 23 0
2046 18475 53 0
2047 137096 4 0
2048 148888 62 0
2049 400377 62 0
2050 1112775 36 0
2051 1133092 20 0
2052 226041 18 0
2053 35363 8 0
2054 42283 36 0
2055 124064 10 0
2056 21096 67 0
2057 1134245 32 0
2058 1153536 46 0
2059 1106961 29 0
2060 1154776 54 0
2061 1152556 12 0
2062 21894 4 0
2063 299480 37 0
2064 300372 18 0
2065 263482 11 0
2066 1121738 14 0
2067 369102 15 0
2068 1135158 48 0
2069 1115806 4 0
2070 1123798 8 0
2071 1152367 29 0
2072 1154700 58 0
2073 5041 52 0
2074 484670 46 0
2075 308003 11 0
2076 362540 25 0
2077 8928 16 0
2078 49685 18 0
2079 106270 13 0
2080 443884 58 0
2081 1118469 31 0
2082 925957 66 0
2083 550962 1 0
2084 173606 63 0
2085 1153098 55 0
2086 39937 62 0
2087 1139470 67 0
2088 315357 60 0
2089 59492 53 0
2090 370238 63 0
2091 1110027 19 0
2092 21315 15 0
2093 1104272 14 0
2094 611910 60 0
2095 8461 55 0
2096 1154258 60 0
2097 145702 23 0
2098 999229 56 0
2099 1135764 15 0
2100 1114919 8 0
2101 1117049 7 0
2102 68632 1 0
2103 1104564 48 0
2104 219895 24 0
2105 206917 15 0
2106 213696 17 0
2107 1132050 20 0
2108 231251 27 0
2109 219940 46 0
2110 663150 70 0
2111 1113760 25 0
2112 699261 23 0
2113 71518 37 0
2114 1152763 60 0
2115 72908 11 0
2116 1110459 1 0
2117 153598 10 0
2118 135345 17 0
2119 39240 65 0
2120 508139 67 0
2121 13193 10 0
2122 1117592 34 0
2123 164909 28 0
2124 5654 60 0
2125 185860 60 0
2126 1105989 16 0
2127 130248 18 0
2128 1108449 18 0
2129 310653 9 0
2130 776374 46 0
2131 187452 3 0
2132 34595 41 0
2133 824395 18 0
2134 1117965 18 0
2135 3218 11 0
2136 1152136 46 0
2137 1140733 24 0
2138 36899 61 0
2139 136850 46 0
2140 618215 62 0
2141 97515 28 0
2142 1121529 10 0
2143 56648 8 0
2144 302403 1 0
2145 155431 67 0
2146 42513 15 0
2147 218410 10 0
2148 1154118 23 0
2149 593222 18 0
2150 1117343 26 0
2151 38432 36 0
2152 1133294 17 0
2153 1125092 10 0
2154 2516 62 0
2155 1140242 28 0
2156 243766 26 0
2157 940092 33 0
2158 18122 18 0
2159 1123557 4 0
2160 1103253 35 0
2161 298732 58 0
2162 242785 46 0
2163 686061 12 0
2164 1152485 18 0
2165 1153807 14 0
2166 63838 1 0
2167 152293 14 0
2168 145 61 0
2169 1104785 14 0
2170 1152344 63 0
2171 29175 41 0
2172 1123234 30 0
2173 1137821 18 0
2174 642621 9 0
2175 615216 60 0
2176 1135843 66 0
2177 1154429 37 0
2178 59409 5 0
2179 163426 60 0
2180 595063 7 0
2181 1102797 18 0
2182 56528 63 0
2183 71261 24 0
2184 682508 9 0
2185 6254 55 0
2186 1109202 19 0
2187 1109371 16 0
2188 29470 53 0
2189 1102934 18 0
2190 111265 27 0
2191 49530 27 0
2192 1052351 35 0
2193 1105923 35 0
2194 28834 16 0
2195 15573 60 0
2196 330318 29 0
2197 1107978 41 0
2198 1116718 6 0
2199 1119078 12 0
2200 104371 14 0
2201 5816 67 0
2202 1110546 7 0
2203 73926 28 0
2204 182265 63 0
2205 1107791 9 0
2206 1088528 26 0
2207 28202 10 0
2208 33738 5 0
2209 244235 58 0
2210 631845 35 0
2211 1132180 20 0
2212 1115982 16 0
2213 153366 24 0
2214 141296 61 0
2215 22649 61 0
2216 1132660 62 0
2217 1128346 13 0
2218 557711 46 0
2219 342169 69 0
2220 46499 12 0
2221 711080 44 0
2222 1140105 16 0
2223 1138727 21 0
2224 825258 55 0
2225 100131 26 0
2226 1152640 5 0
2227 40605 9 0
2228 9695 14 0
2229 15987 9 0
2230 1136446 8 0
2231 56783 62 0
2232 243269 13 0
2233 1133286 35 0
2234 1110919 66 0
2235 1137737 13 0
2236 1046524 58 0
2237 684 62 0
2238 3716 46 0
2239 1152230 1 0
2240 182879 47 0
2241 1130634 8 0
2242 9716 12 0
2243 593649 7 0
2244 1136267 16 0
2245 211362 14 0
2246 133380 2 0
2247 1103128 70 0
2248 5402 60 0
2249 25548 2 0
2250 82699 62 0
2251 31349 8 0
2252 639602 18 0
2253 1152227 27 0
2254 133187 1 0
2255 1154022 10 0
2256 120259 46 0
2257 1130726 35 0
2258 116481 55 0
2259 1121747 15 0
2260 25600 15 0
2261 851524 16 0
2262 1152939 30 0
2263 1108727 24 0
2264 1153456 27 0
2265 262286 13 0
2266 33305 14 0
2267 51715 1 0
2268 1103704 15 0
2269 5761 36 0
2270 1124682 12 0
2271 133566 8 0
2272 34950 60 0
2273 1119295 11 0
2274 76745 30 0
2275 1115756 56 0
2276 1106604 12 0
2277 14448 16 0
2278 1117572 13 0
2279 293271 10 0
2280 1133417 9 0
2281 300127 1 0
2282 1105872 18 0
2283 181674 48 0
2284 1139230 58 0
2285 593765 7 0
2286 1116579 14 0
2287 1111804 57 0
2288 292277 7 0
2289 521381 17 0
2290 1121741 68 0
2291 410371 20 0
2292 1125046 14 0
2293 299482 63 0
2294 1118800 18 0
2295 698432 67 0
2296 1114037 9 0
2297 260815 14 0
2298 59324 61 0
2299 1104410 21 0
2300 1139211 59 0
2301 283965 4 0
2302 1114983 14 0
2303 21880 4 0
2304 232663 4 0
2305 230722 19 0
2306 841517 70 0
2307 1153895 7 0
2308 1118245 10 0
2309 1126802 18 0
2310 955589 48 0
2311 1109213 6 0
2312 1105607 60 0
2313 125371 14 0
2314 128820 61 0
2315 1118667 63 0
2316 101616 55 0
2317 1123611 3 0
2318 1119646 28 0
2319 1119431 15 0
2320 205466 67 0
2321 653441 9 0
2322 1127236 9 0
2323 152219 8 0
2324 293285 12 0
2325 223424 17 0
2326 1108193 70 0
2327 1154581 19 0
2328 116285 31 0
2329 1139259 19 0
2330 74770 23 0
2331 1152746 55 0
2332 1137585 55 0
2333 357691 17 0
2334 1136340 49 0
2335 11712 46 0
2336 1108381 16 0
2337 354384 64 0
2338 1106917 9 0
2339 250566 6 0
2340 29777 1 0
2341 1124435 26 0
2342 148173 14 0
2343 1129867 61 0
2344 242085 26 0
2345 199405 62 0
2346 43779 60 0
2347 175442 24 0
2348 216695 4 0
2349 1153801 6 0
2350 709363 44 0
2351 177498 5 0
2352 1117085 55 0
2353 1122091 64 0
2354 26470 23 0
2355 566653 6 0
2356 7422 14 0
2357 1134250 55 0
2358 524807 20 0
2359 1154828 66 0
2360 1136440 15 0
2361 505859 31 0
2362 1120650 11 0
2363 1130564 8 0
2364 119117 18 0
2365 480604 46 0
2366 1133272 27 0
2367 526013 16 0
2368 1138495 4 0
2369 1140351 16 0
2370 51021 70 0
2371 175355 6 0
2372 149401 42 0
2373 1117429 59 0
2374 561241 1 0
2375 1153238 61 0
2376 194645 10 0
2377 1103516 50 0
2378 78926 29 0
2379 733441 16 0
2380 1103242 20 0
2381 54617 61 0
2382 784234 37 0
2383 1152233 24 0
2384 572214 62 0
2385 1108844 70 0
2386 108962 9 0
2387 773326 46 0
2388 160720 18 0
2389 768663 70 0
2390 817337 22 0
2391 17383 60 0
2392 33412 8 0
2393 1133493 22 0
2394 94507 55 0
2395 133567 8 0
2396 1109957 10 0
2397 18028 62 0
2398 310578 24 0
2399 779976 1 0
2400 1139946 55 0
2401 107117 16 0
2402 1117159 18 0
2403 130803 17 0
2404 1136862 31 0
2405 15667 1 0
2406 696345 8 0
2407 1133112 24 0
2408 1115938 67 0
2409 1110046 18 0
2410 72603 10 0
2411 172910 46 0
2412 572381 46 0
2413 1141385 1 0
2414 191953 1 0
2415 40805 60 0
2416 616778 34 0
2417 1107078 61 0
2418 1131656 56 0
2419 1108143 56 0
2420 673967 17 0
2421 89781 51 0
2422 102757 61 0
2423 1117103 53 0
2424 1121479 47 0
2425 11148 11 0
2426 614403 30 0
2427 7261 65 0
2428 627853 1 0
2429 1113814 13 0
2430 763591 48 0
2431 632874 9 0
2432 1105988 46 0
2433 1109335 12 0
2434 420608 58 0
2435 155158 11 0
2436 246183 24 0
2437 1110528 67 0
2438 703895 1 0
2439 163952 53 0
2440 71593 70 0
2441 1113265 2 0
2442 205366 18 0
2443 155393 18 0
2444 570250 55 0
2445 221092 70 0
2446 148399 12 0
2447 157883 16 0
2448 1128959 7 0
2449 97358 64 0
2450 25240 46 0
2451 1043555 70 0
2452 147215 61 0
2453 9929 20 0
2454 125004 39 0
2455 1108542 55 0
2456 29352 58 0
2457 12256 15 0
2458 42793 65 0
2459 13030 39 0
2460 61019 60 0
2461 1153560 30 0
2462 1153414 20 0
2463 847273 16 0
2464 1107674 7 0
2465 1152669 32 0
2466 78555 8 0
2467 661428 40 0
2468 1154702 58 0
2469 1124903 66 0
2470 61417 11 0
2471 110164 6 0
2472 1154515 5 0
2473 1103669 70 0
2474 1116923 56 0
2475 611 59 0
2476 1105887 11 0
2477 414706 64 0
2478 859150 41 0
2479 1138943 55 0
2480 6481 63 0
2481 1132053 46 0
2482 304856 61 0
2483 94416 11 0
2484 105525 21 0
2485 72276 58 0
2486 1106812 60 0
2487 2101 68 0
2488 1152807 70 0
2489 652632 65 0
2490 1121235 68 0
2491 87772 24 0
2492 112595 68 0
2493 1105893 6 0
2494 180373 8 0
2495 1129846 42 0
2496 1108550 63 0
2497 163899 30 0
2498 1112121 61 0
2499 128571 35 0
2500 1110128 1 0
2501 1122162 35 0
2502 411184 29 0
2503 1196 62 0
2504 1141565 58 0
2505 651040 36 0
2506 941678 35 0
2507 91532 16 0
2508 15054 62 0
2509 227712 67 0
2510 1118332 8 0
2511 1119076 62 0
2512 3444 29 0
2513 1135385 67 0
2514 1105582 62 0
2515 1154352 68 0
2516 2455 16 0
2517 1128596 55 0
2518 28332 10 0
2519 98168 5 0
2520 20761 18 0
2521 1135732 21 0
2522 1119580 70 0
2523 598051 21 0
2524 126867 6 0
2525 7714 19 0
2526 561613 9 0
2527 1131167 9 0
2528 89821 28 0
2529 1154997 48 0
2530 215637 55 0
2531 1144431 48 0
2532 28649 12 0
2533 1110977 29 0
2534 1136601 44 0
2535 30433 62 0
2536 39514 62 0
2537 1139247 62 0
2538 40039 60 0
2539 1109794 60 0
2540 1112148 18 0
2541 409725 11 0
2542 1104214 64 0
2543 643627 8 0
2544 54951 41 0
2545 228934 54 0
2546 1136861 21 0
2547 1153022 21 0
2548 1154280 1 0
2549 363992 36 0
2550 857037 60 0
2551 219114 16 0
2552 1153210 15 0
2553 6645 5 0
2554 129664 61 0
2555 120166 26 0
2556 1135502 16 0
2557 211906 2 0
2558 24170 62 0
2559 836863 58 0
2560 1124246 7 0
2561 78484 18 0
2562 1130514 36 0
2563 1115022 58 0
2564 129042 6 0
2565 651638 19 0
2566 907845 8 0
2567 7661 18 0
2568 798978 51 0
2569 1569 19 0
2570 43340 68 0
2571 32252 12 0
2572 712892 32 0
2573 1104420 37 0
2574 30933 12 0
2575 1139845 15 0
2576 20601 12 0
2577 1140586 63 0
2578 1139780 55 0
2579 644523 35 0
2580 5512 55 0
2581 1414 68 0
2582 196680 18 0
2583 746058 8 0
2584 479962 68 0
2585 691569 17 0
2586 1106974 18 0
2587 237376 12 0
2588 134803 23 0
2589 828726 58 0
2590 61237 56 0
2591 1139231 40 0
2592 1137688 15 0
2593 215225 62 0
2594 1131550 7 0
2595 56115 7 0
2596 175118 35 0
2597 524823 46 0
2598 1136778 62 0
2599 1135976 13 0
2600 1103985 7 0
2601 606498 60 0
2602 434789 68 0
2603 1125025 70 0
2604 1152218 35 0
2605 54087 29 0
2606 1119339 13 0
2607 1133290 4 0
2608 881092 24 0
2609 131260 60 0
2610 752332 45 0
2611 9175 60 0
2612 1106900 37 0
2613 1104094 16 0
2614 1128458 2 0
2615 1120817 42 0
2616 317838 63 0
2617 1119389 22 0
2618 1111635 8 0
2619 38901 55 0
2620 32198 41 0
2621 1133870 46 0
2622 217852 11 0
2623 1118744 26 0
2624 444303 26 0
2625 713100 58 0
2626 39215 70 0
2627 84826 18 0
2628 663343 42 0
2629 1111949 5 0
2630 141554 46 0
2631 181485 53 0
2632 250258 58 0
2633 1128639 4 0
2634 30848 1 0
2635 1134493 44 0
2636 600574 2 0
2637 23781 5 0
2638 704042 18 0
2639 1104270 46 0
2640 1139976 64 0
2641 295428 55 0
2642 11743 68 0
2643 11421 17 0
2644 562940 11 0
2645 141823 41 0
2646 2915 63 0
2647 258610 60 0
2648 50691 60 0
2649 1246 10 0
2650 1153933 8 0
2651 109931 46 0
2652 258259 8 0
2653 1110898 46 0
2654 1152229 51 0
2655 1139150 62 0
2656 1113115 19 0
2657 1108167 12 0
2658 1138674 16 0
2659 116778 4 0
2660 1127697 62 0
2661 1109607 8 0
2662 450680 35 0
2663 106831 68 0
2664 285689 4 0
2665 25469 66 0
2666 621746 31 0
2667 1119471 12 0
2668 1112063 3 0
2669 576623 13 0
2670 249930 31 0
2671 1153158 44 0
2672 271967 5 0
2673 1152570 1 0
2674 46583 56 0
2675 1137644 37 0
2676 125090 53 0
2677 1152239 53 0
2678 208162 62 0
2679 1132442 17 0
2680 29379 2 0
2681 14877 63 0
2682 37018 36 0
2683 1025490 68 0
2684 156247 25 0
2685 125959 54 0
2686 17228 62 0
2687 1154512 64 0
2688 56364 26 0
2689 27118 42 0
2690 230928 36 0
2691 669549 56 0
2692 54157 59 0
2693 416040 55 0
2694 1997 9 0
2695 2220 36 0
2696 248516 29 0
2697 621613 42 0
2698 33616 60 0
2699 295503 60 0
2700 975567 7 0
2701 396240 20 0
2702 106416 1 0
2703 664212 56 0
2704 366970 30 0
2705 300322 24 0
2706 625889 11 0
2707 1135858 62 0
2708 1039459 1 0
2709 265716 19 0
2710 1130824 13 0
2711 1152695 24 0
2712 1116106 15 0
2713 23134 62 0
2714 1125720 65 0
2715 829786 44 0
2716 284968 63 0
2717 484660 46 0
2718 1153420 20 0
2719 1153295 6 0
2720 55014 14 0
2721 1153529 32 0
2722 30760 30 0
2723 297756 26 0
2724 332013 54 0
2725 1138998 53 0
2726 1152859 8 0
2727 1130791 18 0
2728 148248 14 0
